tracking_id,file_number,module,source_path,source_line,lean_kind,source_name,fqn,source_header
S06.R040,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,638,theorem,selector_surjective,VennDiagrams.Certification.PaperSignature.PackedRelationExample.selector_surjective,theorem selector_surjective : Function.Surjective selector := by
S06.R041,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,644,theorem,selector_b0_fiber,VennDiagrams.Certification.PaperSignature.PackedRelationExample.selector_b0_fiber,theorem selector_b0_fiber (y1 : EStarOutcome) :
S06.R042,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,662,theorem,eStar_condition_to_e3_real,VennDiagrams.Certification.PaperSignature.PackedRelationExample.eStar_condition_to_e3_real,theorem eStar_condition_to_e3_real (theta : Parameter) (y : E3Outcome) :
S06.R043,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,674,theorem,pB_in_packedC,VennDiagrams.Certification.PaperSignature.PackedRelationExample.pB_in_packedC,theorem pB_in_packedC :
S06.D027,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,683,def,packedEStar,VennDiagrams.Certification.PaperSignature.PackedRelationExample.packedEStar,def packedEStar (x : EStarOutcome) : PackedFiniteInferenceBase Parameter :=
S06.D028,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,689,def,packedE3,VennDiagrams.Certification.PaperSignature.PackedRelationExample.packedE3,def packedE3 (x : E3Outcome) : PackedFiniteInferenceBase Parameter :=
S06.D029,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,694,def,e4RealPmf,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e4RealPmf,def e4RealPmf (theta : Parameter) (x : E4Outcome) : ℝ := e4 theta x
S06.D030,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,697,def,e4FiniteModel,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e4FiniteModel,def e4FiniteModel : FiniteModel Parameter E4Outcome where
S06.D031,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,709,def,e4OutcomeCode,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e4OutcomeCode,def e4OutcomeCode : E4Outcome → Nat
S06.R044,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,713,theorem,e4OutcomeCode_injective,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e4OutcomeCode_injective,theorem e4OutcomeCode_injective : Function.Injective e4OutcomeCode := by
S06.D032,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,718,def,packedE4,VennDiagrams.Certification.PaperSignature.PackedRelationExample.packedE4,def packedE4 (x : E4Outcome) : PackedFiniteInferenceBase Parameter where
S06.R045,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,735,theorem,embedE4_injective,VennDiagrams.Certification.PaperSignature.PackedRelationExample.embedE4_injective,theorem embedE4_injective : Function.Injective embedE4 := by
S06.R046,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,739,theorem,selector_b1_fiber,VennDiagrams.Certification.PaperSignature.PackedRelationExample.selector_b1_fiber,theorem selector_b1_fiber (y1 : EStarOutcome) :
S06.R047,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,743,theorem,eStar_condition_to_e4_real,VennDiagrams.Certification.PaperSignature.PackedRelationExample.eStar_condition_to_e4_real,theorem eStar_condition_to_e4_real (theta : Parameter) (y : E4Outcome) :
S06.R048,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,756,theorem,packedEStar_packedE3_conditionality,VennDiagrams.Certification.PaperSignature.PackedRelationExample.packedEStar_packedE3_conditionality,theorem packedEStar_packedE3_conditionality (x : E3Outcome) :
S06.R049,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,766,theorem,packedEStar_packedE4_conditionality,VennDiagrams.Certification.PaperSignature.PackedRelationExample.packedEStar_packedE4_conditionality,theorem packedEStar_packedE4_conditionality (x : E4Outcome) :
S06.R050,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,780,theorem,five_listed_hierarchical_packedC_memberships,VennDiagrams.Certification.PaperSignature.PackedRelationExample.five_listed_hierarchical_packedC_memberships,theorem five_listed_hierarchical_packedC_memberships :
S06.R051,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,792,theorem,eStarMinimalClass_surjective,VennDiagrams.Certification.PaperSignature.PackedRelationExample.eStarMinimalClass_surjective,theorem eStarMinimalClass_surjective :
S06.R052,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,801,theorem,e3MinimalClass_surjective,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e3MinimalClass_surjective,theorem e3MinimalClass_surjective :
S06.R053,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,810,theorem,pB_not_in_packedS,VennDiagrams.Certification.PaperSignature.PackedRelationExample.pB_not_in_packedS,theorem pB_not_in_packedS :
S06.D033,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,857,inductive,E0GivenU0Outcome,VennDiagrams.Certification.PaperSignature.PackedRelationExample.E0GivenU0Outcome,inductive E0GivenU0Outcome where
S06.D034,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,862,inductive,E0GivenV0Outcome,VennDiagrams.Certification.PaperSignature.PackedRelationExample.E0GivenV0Outcome,inductive E0GivenV0Outcome where
S06.R054,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,870,theorem,sum_E0GivenU0Outcome,VennDiagrams.Certification.PaperSignature.PackedRelationExample.sum_E0GivenU0Outcome,@[simp] theorem sum_E0GivenU0Outcome {R : Type*} [AddCommMonoid R]
S06.R055,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,875,theorem,sum_E0GivenV0Outcome,VennDiagrams.Certification.PaperSignature.PackedRelationExample.sum_E0GivenV0Outcome,@[simp] theorem sum_E0GivenV0Outcome {R : Type*} [AddCommMonoid R]
S06.D035,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,880,def,e0GivenU0RealPmf,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0GivenU0RealPmf,def e0GivenU0RealPmf : Parameter → E0GivenU0Outcome → ℝ
S06.D036,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,886,def,e0GivenV0RealPmf,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0GivenV0RealPmf,def e0GivenV0RealPmf : Parameter → E0GivenV0Outcome → ℝ
S06.R056,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,892,theorem,e0GivenU0RealPmf_eq_ratCast,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0GivenU0RealPmf_eq_ratCast,theorem e0GivenU0RealPmf_eq_ratCast (theta : Parameter)
S06.R057,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,900,theorem,e0GivenV0RealPmf_eq_ratCast,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0GivenV0RealPmf_eq_ratCast,theorem e0GivenV0RealPmf_eq_ratCast (theta : Parameter)
S06.D037,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,908,def,e0GivenU0FiniteModel,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0GivenU0FiniteModel,def e0GivenU0FiniteModel : FiniteModel Parameter E0GivenU0Outcome where
S06.D038,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,917,def,e0GivenV0FiniteModel,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0GivenV0FiniteModel,def e0GivenV0FiniteModel : FiniteModel Parameter E0GivenV0Outcome where
S06.D039,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,926,def,e0GivenU0OutcomeCode,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0GivenU0OutcomeCode,def e0GivenU0OutcomeCode : E0GivenU0Outcome → Nat
S06.D040,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,930,def,e0GivenV0OutcomeCode,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0GivenV0OutcomeCode,def e0GivenV0OutcomeCode : E0GivenV0Outcome → Nat
S06.R058,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,934,theorem,e0GivenU0OutcomeCode_injective,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0GivenU0OutcomeCode_injective,theorem e0GivenU0OutcomeCode_injective :
S06.R059,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,939,theorem,e0GivenV0OutcomeCode_injective,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0GivenV0OutcomeCode_injective,theorem e0GivenV0OutcomeCode_injective :
S06.D041,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,944,def,embedE0GivenU0,VennDiagrams.Certification.PaperSignature.PackedRelationExample.embedE0GivenU0,def embedE0GivenU0 : E0GivenU0Outcome → E0Outcome
S06.D042,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,948,def,embedE0GivenV0,VennDiagrams.Certification.PaperSignature.PackedRelationExample.embedE0GivenV0,def embedE0GivenV0 : E0GivenV0Outcome → E0Outcome
S06.R060,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,952,theorem,embedE0GivenU0_injective,VennDiagrams.Certification.PaperSignature.PackedRelationExample.embedE0GivenU0_injective,theorem embedE0GivenU0_injective : Function.Injective embedE0GivenU0 := by
S06.R061,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,956,theorem,embedE0GivenV0_injective,VennDiagrams.Certification.PaperSignature.PackedRelationExample.embedE0GivenV0_injective,theorem embedE0GivenV0_injective : Function.Injective embedE0GivenV0 := by
S06.R062,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,960,theorem,e0FirstCoordinateReal_mass,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0FirstCoordinateReal_mass,theorem e0FirstCoordinateReal_mass (theta : Parameter) (u : BitValue) :
S06.R063,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,968,theorem,e0SecondCoordinateReal_mass,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0SecondCoordinateReal_mass,theorem e0SecondCoordinateReal_mass (theta : Parameter) (v : BitValue) :
S06.R064,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,976,theorem,e0FirstCoordinateReal_ancillary,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0FirstCoordinateReal_ancillary,theorem e0FirstCoordinateReal_ancillary :
S06.R065,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,981,theorem,e0SecondCoordinateReal_ancillary,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0SecondCoordinateReal_ancillary,theorem e0SecondCoordinateReal_ancillary :
S06.R066,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,986,theorem,firstCoordinate_surjective,VennDiagrams.Certification.PaperSignature.PackedRelationExample.firstCoordinate_surjective,theorem firstCoordinate_surjective : Function.Surjective firstCoordinate := by
S06.R067,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,992,theorem,secondCoordinate_surjective,VennDiagrams.Certification.PaperSignature.PackedRelationExample.secondCoordinate_surjective,theorem secondCoordinate_surjective : Function.Surjective secondCoordinate := by
S06.R068,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,998,theorem,firstCoordinate_observed_fiber,VennDiagrams.Certification.PaperSignature.PackedRelationExample.firstCoordinate_observed_fiber,theorem firstCoordinate_observed_fiber (x : E0Outcome) :
S06.R069,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1015,theorem,secondCoordinate_observed_fiber,VennDiagrams.Certification.PaperSignature.PackedRelationExample.secondCoordinate_observed_fiber,theorem secondCoordinate_observed_fiber (x : E0Outcome) :
S06.R070,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1032,theorem,e0_conditions_to_u0_real,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0_conditions_to_u0_real,theorem e0_conditions_to_u0_real (theta : Parameter)
S06.R071,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1043,theorem,e0_conditions_to_v0_real,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0_conditions_to_v0_real,theorem e0_conditions_to_v0_real (theta : Parameter)
S06.D043,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1054,def,packedE0GivenU0X00,VennDiagrams.Certification.PaperSignature.PackedRelationExample.packedE0GivenU0X00,def packedE0GivenU0X00 : PackedFiniteInferenceBase Parameter where
S06.D044,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1069,def,packedE0GivenV0X00,VennDiagrams.Certification.PaperSignature.PackedRelationExample.packedE0GivenV0X00,def packedE0GivenV0X00 : PackedFiniteInferenceBase Parameter where
S06.R072,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1084,theorem,packedE0_conditions_to_u0,VennDiagrams.Certification.PaperSignature.PackedRelationExample.packedE0_conditions_to_u0,theorem packedE0_conditions_to_u0 :
S06.R073,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1096,theorem,packedE0_conditions_to_v0,VennDiagrams.Certification.PaperSignature.PackedRelationExample.packedE0_conditions_to_v0,theorem packedE0_conditions_to_v0 :
S06.R074,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1108,theorem,e0GivenU0_ancillary_constant,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0GivenU0_ancillary_constant,theorem e0GivenU0_ancillary_constant {A₀ : Type} (A : E0GivenU0Outcome → A₀)
S06.R075,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1124,theorem,e0GivenV0_ancillary_constant,VennDiagrams.Certification.PaperSignature.PackedRelationExample.e0GivenV0_ancillary_constant,theorem e0GivenV0_ancillary_constant {A₀ : Type} (A : E0GivenV0Outcome → A₀)
S06.R076,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1140,theorem,nontrivial_surjective_not_constant,VennDiagrams.Certification.PaperSignature.PackedRelationExample.nontrivial_surjective_not_constant,theorem nontrivial_surjective_not_constant
S06.R077,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1150,theorem,no_direction_u0_to_v0,VennDiagrams.Certification.PaperSignature.PackedRelationExample.no_direction_u0_to_v0,theorem no_direction_u0_to_v0 :
S06.R078,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1165,theorem,no_direction_v0_to_u0,VennDiagrams.Certification.PaperSignature.PackedRelationExample.no_direction_v0_to_u0,theorem no_direction_v0_to_u0 :
S06.R079,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1180,theorem,packed_e0_conditionality_nontransitivity_witness,VennDiagrams.Certification.PaperSignature.PackedRelationExample.packed_e0_conditionality_nontransitivity_witness,theorem packed_e0_conditionality_nontransitivity_witness :
S06.R080,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1189,theorem,packedConditionality_not_transitive,VennDiagrams.Certification.PaperSignature.PackedRelationExample.packedConditionality_not_transitive,theorem packedConditionality_not_transitive :
S06.R081,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1203,theorem,packedFiniteConditionalityRelation_not_transitive,VennDiagrams.Certification.PaperSignature.packedFiniteConditionalityRelation_not_transitive,theorem packedFiniteConditionalityRelation_not_transitive
S06.R082,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1211,theorem,packed_sufficiency_conditionality_incomparable_twoPoint,VennDiagrams.Certification.PaperSignature.packed_sufficiency_conditionality_incomparable_twoPoint,theorem packed_sufficiency_conditionality_incomparable_twoPoint :
S06.R083,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1224,theorem,packed_sufficiency_extension_not_le_conditionality,VennDiagrams.Certification.PaperSignature.packed_sufficiency_extension_not_le_conditionality,theorem packed_sufficiency_extension_not_le_conditionality
S06.R084,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1235,theorem,reduced_stable_sufficiency,VennDiagrams.Certification.PaperSignature.reduced_stable_sufficiency,theorem reduced_stable_sufficiency
S06.R085,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1243,theorem,reduced_stable_counterexample,VennDiagrams.Certification.PaperSignature.reduced_stable_counterexample,theorem reduced_stable_counterexample :
S06.R086,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1254,theorem,reduced_stable_not_le_conditionality,VennDiagrams.Certification.PaperSignature.reduced_stable_not_le_conditionality,theorem reduced_stable_not_le_conditionality
S06.D045,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1266,instance,e5OutcomeNonempty,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e5OutcomeNonempty,instance e5OutcomeNonempty : Nonempty E5Outcome := ⟨.x⟩
S06.D046,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1267,instance,e6OutcomeNonempty,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e6OutcomeNonempty,instance e6OutcomeNonempty : Nonempty E6Outcome := ⟨.u⟩
S06.D047,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1269,def,e5OutcomeCode,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e5OutcomeCode,def e5OutcomeCode : E5Outcome → Nat
S06.R087,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1273,theorem,e5OutcomeCode_injective,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e5OutcomeCode_injective,theorem e5OutcomeCode_injective : Function.Injective e5OutcomeCode := by
S06.D048,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1277,def,e6OutcomeCode,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e6OutcomeCode,def e6OutcomeCode : E6Outcome → Nat
S06.R088,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1281,theorem,e6OutcomeCode_injective,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e6OutcomeCode_injective,theorem e6OutcomeCode_injective : Function.Injective e6OutcomeCode := by
S06.D049,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1286,def,e5RealPmf,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e5RealPmf,def e5RealPmf : Parameter → E5Outcome → ℝ
S06.D050,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1293,def,e6RealPmf,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e6RealPmf,def e6RealPmf : Parameter → E6Outcome → ℝ
S06.R089,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1301,theorem,e5RealPmf_eq_ratCast,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e5RealPmf_eq_ratCast,theorem e5RealPmf_eq_ratCast (theta : Parameter) (z : E5Outcome) :
S06.R090,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1307,theorem,e6RealPmf_eq_ratCast,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e6RealPmf_eq_ratCast,theorem e6RealPmf_eq_ratCast (theta : Parameter) (z : E6Outcome) :
S06.D051,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1311,def,e5FiniteModel,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e5FiniteModel,def e5FiniteModel : FiniteModel Parameter E5Outcome where
S06.D052,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1320,def,e6FiniteModel,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e6FiniteModel,def e6FiniteModel : FiniteModel Parameter E6Outcome where
S06.D053,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1331,def,singletonNullPartition,VennDiagrams.Certification.PaperSignature.PackedPValueExample.singletonNullPartition,def singletonNullPartition : ParameterPartition Parameter where
S06.R091,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1341,theorem,finiteMaximum_singleton,VennDiagrams.Certification.PaperSignature.PackedPValueExample.finiteMaximum_singleton,theorem finiteMaximum_singleton {A : Type*} [Fintype A]
S06.R092,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1347,theorem,e5_extendedLikelihoodRatio_x,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e5_extendedLikelihoodRatio_x,theorem e5_extendedLikelihoodRatio_x :
S06.R093,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1357,theorem,e5_extendedLikelihoodRatio_y,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e5_extendedLikelihoodRatio_y,theorem e5_extendedLikelihoodRatio_y :
S06.R094,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1367,theorem,e6_extendedLikelihoodRatio_u,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e6_extendedLikelihoodRatio_u,theorem e6_extendedLikelihoodRatio_u :
S06.R095,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1377,theorem,e6_extendedLikelihoodRatio_v,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e6_extendedLikelihoodRatio_v,theorem e6_extendedLikelihoodRatio_v :
S06.R096,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1387,theorem,e5_lowerTailRegion_x,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e5_lowerTailRegion_x,theorem e5_lowerTailRegion_x :
S06.R097,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1397,theorem,e6_lowerTailRegion_u,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e6_lowerTailRegion_u,theorem e6_lowerTailRegion_u :
S06.R098,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1407,theorem,e5_lowerTailLRPValue_x,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e5_lowerTailLRPValue_x,theorem e5_lowerTailLRPValue_x :
S06.R099,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1418,theorem,e6_lowerTailLRPValue_u,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e6_lowerTailLRPValue_u,theorem e6_lowerTailLRPValue_u :
S06.D054,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1430,def,packedE5X,VennDiagrams.Certification.PaperSignature.PackedPValueExample.packedE5X,def packedE5X : PackedFiniteInferenceBase Parameter where
S06.D055,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1445,def,packedE6U,VennDiagrams.Certification.PaperSignature.PackedPValueExample.packedE6U,def packedE6U : PackedFiniteInferenceBase Parameter where
S06.R100,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1459,theorem,packedE5X_pValue,VennDiagrams.Certification.PaperSignature.PackedPValueExample.packedE5X_pValue,theorem packedE5X_pValue :
S06.R101,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1463,theorem,packedE6U_pValue,VennDiagrams.Certification.PaperSignature.PackedPValueExample.packedE6U_pValue,theorem packedE6U_pValue :
S06.R102,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1469,theorem,packedE5X_packedE6U_likelihood_related,VennDiagrams.Certification.PaperSignature.PackedPValueExample.packedE5X_packedE6U_likelihood_related,theorem packedE5X_packedE6U_likelihood_related :
S06.R103,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1478,theorem,e5_likelihood_class_singleton,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e5_likelihood_class_singleton,theorem e5_likelihood_class_singleton (z w : E5Outcome) :
S06.R104,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1488,theorem,e6_likelihood_class_singleton,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e6_likelihood_class_singleton,theorem e6_likelihood_class_singleton (z w : E6Outcome) :
S06.R105,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1500,theorem,e5_ancillary_constant,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e5_ancillary_constant,theorem e5_ancillary_constant {A₀ : Type} (A : E5Outcome → A₀)
S06.R106,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1515,theorem,e6_ancillary_constant,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e6_ancillary_constant,theorem e6_ancillary_constant {A₀ : Type} (A : E6Outcome → A₀)
S06.R107,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1531,theorem,e5_not_directional_to_e6,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e5_not_directional_to_e6,theorem e5_not_directional_to_e6 :
S06.R108,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1549,theorem,e6_not_directional_to_e5,VennDiagrams.Certification.PaperSignature.PackedPValueExample.e6_not_directional_to_e5,theorem e6_not_directional_to_e5 :
S06.R109,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1570,theorem,packedE5X_packedE6U_not_conditionality,VennDiagrams.Certification.PaperSignature.PackedPValueExample.packedE5X_packedE6U_not_conditionality,theorem packedE5X_packedE6U_not_conditionality :
S06.R110,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1577,theorem,packedE5X_packedE6U_not_sufficiency,VennDiagrams.Certification.PaperSignature.PackedPValueExample.packedE5X_packedE6U_not_sufficiency,theorem packedE5X_packedE6U_not_sufficiency :
S06.R111,S06,VennDiagrams.S06_PaperSignatures,VennDiagrams/S06_PaperSignatures.lean,1611,theorem,packedE5X_packedE6U_joint_strict_witness,VennDiagrams.Certification.PaperSignature.PackedPValueExample.packedE5X_packedE6U_joint_strict_witness,theorem packedE5X_packedE6U_joint_strict_witness :
